Timestamp,Sex,Age,Experience,FromLeargningToJobTime,Category,CloudUsage,FirstLanguage,CurrentLanguage,MainFramework,SourceControl,HasTesters,CI,StackoverflowPoints,GithubStars,WorkType,JobType,WorkingLanguage,MainEmployerCategory,PhysicalLocation,AverageMonthlyRevenueInGel,CountryWithMostRevenue,CurrentJobSatisfaction,AverageMonthlyWorkHours,DeservedSalaryOpinion,CovidSalaryInfluence,NationalSkillExamPoints,GPA,EducationLevel,LaptopDesktop,OperatingSystem,ComputerModel,RAM,Memory,InformationTechProgressActions,GainNewGenerationInterest
11/19/2021 10:28:59,მამრობითი,15-17,1-2 წელი,0-3 თვე,Front End Developer,არ ვიყენებ,Javascript,Javascript,React,Git,არა,არ ვიყენებთ,0-10,0-10,Full Time,Office - Local Projects,ქართული,ფინანსები,საქართველო,0-299,საქართველო,კი,240-300,1000-1500,არ უმოქმედია,არ ჩამიბარებია,არ უპასუხია,მხოლოდ სკოლა,ლეპტოპი,Macos,MacBook Pro,16 gb,256 gb,"სკოლაში უნდა იყოს წრეები, სადაც ბავშვებს შეეძლებათ შეისწავლონ პროგრამირება, დიზაინი და სხვა..","დავანახოთ პრაქტიკული ღირებულება ამ საქმის.. თუ დავანახვებთ, რომ ამ საქმეში არის მომავალი ისინიც დაინტერესდებიან"
11/19/2021 17:54:51,მამრობითი,21-23,2-4 წელი,6 თვე - 1 წელი,Front End Developer,AWS,Javascript,Javascript,React,Git,კი,Jenkins,არ მაქვს account,0-10,Full Time,Remote  - International Projects,ინგლისური,ინფორმაციული ტექნოლოგიები,საქართველო,3k-4k,ისრაელი,კი,100-160,4k-5k,არ უმოქმედია,80-90 %,2.5-3,დავამთავრე -  bachelor,Desktop კომპიუტერი,Windows,Predator,16 gb,512 gb,,
11/22/2021 19:46:11,მდედრობითი,21-23,2-4 წელი,18 თვე - 2 წელი,QA Engineer,AWS,Javascript,Javascript,არ უპასუხია,Git,კი,Jenkins,არ უპასუხია,არ უპასუხია,Both (Full time + Part Time),Remote  - International Projects,ინგლისური,ინფორმაციული ტექნოლოგიები,საქართველო,7k-10k,საქართველო,კი,160-240,7k-10k,"კი, გაიზარდა",80-90 %,2-2.5,დავამთავრე -  bachelor,ლეპტოპი,Windows,Lenovo,16 gb,256 gb,,მეტი ცნობადობა
11/22/2021 19:47:35,მამრობითი,27-29,9-12 წელი,4-6 თვე,Front End Developer,AWS,PHP,TypeScript,React,Git,არა,Circle CI,5k-10k,10-20,Both (Full time + Part Time),Remote  - International Projects,ინგლისური,ინფორმაციული ტექნოლოგიები,საქართველო,15k-20k,ბელგია,კი,160-200,20k-30k,"კი, გაიზარდა",80-90 %,2.5-3,დავამთავრე -  bachelor,Desktop კომპიუტერი,Linux,MacBook Air,32 gb,256 gb,მეტი საერთაშორისო ტეჩ კომფერენციების გამართვა/სტარტაპები ,
11/22/2021 19:47:40,მამრობითი,27-29,9-12 წელი,1 წელი - 18 თვე,Full Stack Developer,AWS,C,Javascript,Angular,Git,კი,Jenkins,10-100,0-10,Full Time,Remote  - International Projects,ინგლისური,ინფორმაციული ტექნოლოგიები,საქართველო,30k-50k,შვეიცარია,კი,100-160,30k-50k,"კი, გაიზარდა",80-90 %,3-3.5,დავამთავრე - master,Desktop კომპიუტერი,Macos,Mac Mini,32 gb,256 gb,,
11/22/2021 19:50:17,მამრობითი,21-23,2-4 წელი,18 თვე - 2 წელი,Cyber security,AWS,C,Python,არც ერთს,Git,არა,არ ვიყენებთ,არ მაქვს account,არ მაქვს account,Both (Full time + Part Time),Remote  - Local Projects,ქართული,ფინანსები,საქართველო,6k-7k,საქართველო,კი,240-300,6k-7k,"კი, გაიზარდა",80-90 %,2-2.5,ვსწავლობ -  bachelor,ლეპტოპი,Macos,MacBook Pro,16 gb,512 gb,,
11/22/2021 19:52:50,მამრობითი,24-26,1-2 წელი,4-6 თვე,Full Stack Developer,AZURE,C#,C#,.NET Core,Git,კი,Azure Pipelines,100-200,0-10,Full Time,Remote  - Local Projects,ქართული,ფინანსები,საქართველო,3k-4k,საქართველო,კი,160-200,4k-5k,"კი, გაიზარდა",50-60 %,1.5-2,დავამთავრე -  bachelor,ლეპტოპი,Windows,Lenovo ThinkPad,16 gb,256 gb,"აქტიური ქომუნითი ყველა მიმართულებით, ბევრი მუშაობა თვითგანვითარებაზე",უნდა ვესაუბროთ ინფორმაციული ტექნოლოგიების უპირატესობებზე
11/22/2021 19:55:54,მამრობითი,27-29,4-6 წელი,4-6 თვე,Database Developer,AWS,C++,SQL,არც ერთს,არ ვიყენებთ,კი,არ ვიყენებთ,არ მაქვს account,არ მაქვს account,Both (Full time + Part Time),Remote  - International Projects,ინგლისური,გემბლინგი,საქართველო,7k-10k,ამერიკის შეერთებული შტატები,კი,160-200,7k-10k,"კი, გაიზარდა",80-90 %,არ უპასუხია,მხოლოდ სკოლა,ლეპტოპი,Windows,არ უპასუხია,16 gb,1 tb,"Think about what you want, but do not overthink it, you can always change your aim.
Think about how can you get it and ask for advices from people who have already done it.
Do it -> if fail( fix errors ) -> continue.
Profit.",Add robotics and fun programming classes at schools.
11/22/2021 19:56:24,მამრობითი,18-20,0-1 წელი,4-6 თვე,Mobile Apps Developer,არ ვიყენებ,Kotlin,Kotlin,არც ერთს,Git,არა,არ ვიყენებთ,არ მაქვს account,0-10,Full Time,Remote  - International Projects,ქართული,ფინანსები,საქართველო,1000-1499,საქართველო,კი,160-200,1500-2000,არ უმოქმედია,80-90 %,3.7-3.8,ვსწავლობ -  bachelor,ლეპტოპი,Windows,არ უპასუხია,16 gb,512 gb,,
11/22/2021 20:04:24,მამრობითი,24-26,არ მაქვს,არ ვმუშაობ,Front End Developer,არ ვიყენებ,Javascript,Javascript,არც ერთს,Git,არა,არ ვიყენებთ,არ მაქვს account,0-10,არ ვარ დასაქმებული,არ ვმუშაობ,ქართული,არ ვარ დასაქმებული,საქართველო,არ ვარ დასაქმებული,არ ვარ დასაქმებული,არ ვარ დასაქმებული,არ ვარ დასაქმებული,0-300,არ უმოქმედია,80-90 %,არ უპასუხია,მხოლოდ სკოლა,ლეპტოპი,Windows,Asus Rog,16 gb,360 gb,"მეტი პიარი პროგრამირების და პროგრამისტების, მეტი პიარი ""უდიპლომო"" წარმატებული ადამიანების, რათა შეიცვალოს მენტალიტეტი და სავალდებულო არ იყოს უმაღლესში ჩაბარება ახალგაზრდებისთვის მშობლების ან სიდედრ/დედამთილის/მეზობელ/ნათესავების ხათრით.. და რაც მთავარია მეტი ბუთქემფის ტიპის კურსები უნდა ტარდებოდეს(როგორიც ომედიამ გამოაცხადა ახლა) და მეტი სტაჟირებები უნდა იყოს, რათა მაქსიმალურად გაუმარტივდეთ ამ სფეროში შეღწევა და პირველადი ""მოწამვლა"" ამ სფეროთი დაინტერესებულებს.. ","სკოლებში უნდა ისწავლებოდეს 9-10 კლასიდან პროგრამირების საფუძვლები და უნდა არსებობდეს 1-2 წლიანი საგანმანათლებლო სისტემა უნივერსიტეტებში(ან ცალკე) სადაც ამ 1-2 წელიწადში თანამედროვე სწავლების მეთოდებით(თეორიას + პრაქტიკა) სწრაფად და ხარისხიანად გაივლიან სტუდენტები პროგრამირების მათ მიერ არჩეული მიმართულების ძირითად ფუნქციებს + იმუშავებენ რეალურ პროექტებზე + შეკრავენ პორტფოლიოს + სწავლის ბოლოს აიღებენ სრულყოფილ, აღიარებულ ბაკალავრიატის დიპლომს(იდეალური იქნება მეტი მოტივაციისთვის).. + ამ სასწავლებელში უნდა ირიცხებოდნენ ეროვნულებით და სავალდებულო საგნები უნდა იყოს უნარები და ინგლისური.. + არჩეული მიმართულების ძალიან ელემენტარულ საფუძვლებში გამოცდა.. "
